Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,3610.0,3626.0,3582.199951171875,3617.550048828125,3496.26416015625,149689
2022-01-04,3623.0,3643.85009765625,3610.0,3638.449951171875,3516.46337890625,317247
2022-01-05,3638.0,3689.0,3633.050048828125,3659.699951171875,3537.000732421875,245395
2022-01-06,3659.699951171875,3686.949951171875,3625.800048828125,3675.10009765625,3551.884521484375,340345
2022-01-07,3685.0,3742.0,3682.85009765625,3737.35009765625,3612.047607421875,241905
2022-01-10,3737.35009765625,3778.0,3727.89990234375,3768.300048828125,3641.959716796875,351447
2022-01-11,3768.300048828125,3800.949951171875,3738.10009765625,3743.35009765625,3617.846435546875,206008
2022-01-12,3750.0,3759.75,3691.0,3700.199951171875,3576.142822265625,311095
2022-01-13,3700.199951171875,3759.949951171875,3691.300048828125,3749.050048828125,3623.355224609375,129143
2022-01-14,3749.050048828125,3754.89990234375,3695.300048828125,3712.050048828125,3587.595703125,97013
2022-01-17,3697.0,3712.800048828125,3642.35009765625,3665.14990234375,3542.26806640625,170221
2022-01-18,3668.0,3694.699951171875,3611.10009765625,3621.89990234375,3500.468017578125,168104
2022-01-19,3620.0,3627.550048828125,3565.0,3575.64990234375,3455.768798828125,129227
2022-01-20,3590.0,3624.0,3576.5,3605.14990234375,3484.27978515625,173547
2022-01-21,3606.0,3629.0,3575.699951171875,3618.300048828125,3496.989013671875,162594
2022-01-24,3610.0,3626.550048828125,3505.0,3523.85009765625,3405.70556640625,240598
2022-01-25,3502.0,3565.449951171875,3430.25,3539.300048828125,3420.637451171875,306411
2022-01-27,3535.0,3535.0,3435.64990234375,3494.14990234375,3377.001220703125,353612
2022-01-28,3494.14990234375,3595.0,3494.14990234375,3509.64990234375,3391.9814453125,249034
2022-01-31,3510.0,3636.0,3510.0,3535.300048828125,3416.771484375,462842
2022-02-01,3560.0,3710.0,3545.050048828125,3656.60009765625,3534.0048828125,631482
2022-02-02,3670.0,3670.0,3604.800048828125,3621.050048828125,3499.646728515625,209928
2022-02-03,3622.0,3652.0,3555.0,3562.39990234375,3442.962890625,203975
2022-02-04,3583.449951171875,3593.699951171875,3540.0,3562.0,3442.576416015625,162672
2022-02-07,3561.949951171875,3579.800048828125,3440.0,3448.60009765625,3332.978515625,279194
2022-02-08,3441.0,3490.0,3418.39990234375,3473.449951171875,3356.9951171875,363856
2022-02-09,3509.0,3540.699951171875,3473.449951171875,3517.35009765625,3399.423583984375,172750
2022-02-10,3522.0,3543.85009765625,3485.0,3534.550048828125,3416.046630859375,172088
2022-02-11,3499.0,3509.35009765625,3429.0,3480.550048828125,3363.857421875,340217
2022-02-14,3428.0,3455.0,3388.050048828125,3398.0,3284.07470703125,209831
2022-02-15,3425.0,3490.0,3400.0,3477.89990234375,3361.296142578125,209065
2022-02-16,3480.0,3498.800048828125,3435.0,3462.0,3345.928955078125,190567
2022-02-17,3482.60009765625,3483.0,3430.0,3464.10009765625,3347.958740234375,173362
2022-02-18,3450.0,3495.0,3444.14990234375,3481.64990234375,3364.92041015625,121161
2022-02-21,3431.10009765625,3500.0,3430.0,3475.25,3358.73486328125,138287
2022-02-22,3405.0,3498.0,3405.0,3489.75,3372.74853515625,246372
2022-02-23,3497.75,3530.0,3470.0,3511.14990234375,3393.43115234375,326853
2022-02-24,3439.5,3504.0,3414.0,3446.0,3330.465576171875,529995
