Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,835.0,840.0,826.2999877929688,829.7999877929688,812.8768920898438,1537088
2022-01-04,837.9500122070312,842.0,825.6500244140625,831.8499755859375,814.885009765625,1886453
2022-01-05,830.0,847.0,830.0,839.5,822.3790283203125,2634010
2022-01-06,839.0,842.25,827.5,839.8499755859375,822.7218627929688,2962301
2022-01-07,841.0,849.75,822.5,829.0,812.0931396484375,2531717
2022-01-10,835.9500122070312,846.75,829.7000122070312,841.9500122070312,824.779052734375,3403434
2022-01-11,842.0,848.75,835.5499877929688,841.4000244140625,824.2403564453125,2117911
2022-01-12,846.7999877929688,884.2000122070312,842.5,880.5499877929688,862.5918579101562,9022415
2022-01-13,880.5499877929688,909.5,868.0,896.0,877.7267456054688,5658001
2022-01-14,889.7999877929688,895.9500122070312,879.6500244140625,881.2000122070312,863.2285766601562,2027852
2022-01-17,884.2000122070312,904.0,882.6500244140625,900.7999877929688,882.4288330078125,3617269
2022-01-18,902.0,910.0999755859375,888.2999877929688,892.1500244140625,873.955322265625,3468168
2022-01-19,908.9500122070312,908.9500122070312,880.7999877929688,894.4000244140625,876.159423828125,4215758
2022-01-20,896.0,897.5999755859375,872.8499755859375,880.5,862.5428466796875,2486026
2022-01-21,875.7999877929688,884.9000244140625,865.2000122070312,875.2000122070312,857.3510131835938,1872843
2022-01-24,871.2000122070312,878.3499755859375,848.0499877929688,854.7000122070312,837.2691040039062,3386669
2022-01-25,846.0999755859375,858.25,845.25,854.5,837.0731201171875,4742388
2022-01-27,845.5999755859375,862.8499755859375,841.2000122070312,858.0499877929688,840.5507202148438,2927566
2022-01-28,864.4000244140625,896.0,860.4000244140625,869.6500244140625,851.9141845703125,4208702
2022-01-31,878.9000244140625,888.8499755859375,872.0999755859375,885.7999877929688,867.7348022460938,2335040
2022-02-01,892.0,894.7000122070312,864.2000122070312,869.7000122070312,851.963134765625,2921070
2022-02-02,875.7000122070312,880.2999877929688,865.1500244140625,869.3499755859375,851.6202392578125,1341479
2022-02-03,868.0,882.4000244140625,852.1500244140625,856.2000122070312,838.7384643554688,2630289
2022-02-04,861.4000244140625,861.4000244140625,836.1500244140625,841.7000122070312,824.5341796875,2080640
2022-02-07,841.0,844.7000122070312,822.2000122070312,829.5,812.5829467773438,1801701
2022-02-08,830.0,837.7000122070312,817.1500244140625,832.0499877929688,815.0809326171875,2729631
2022-02-09,838.0,845.9500122070312,833.1500244140625,840.2000122070312,823.0647583007812,2165223
2022-02-10,844.0,857.75,830.1500244140625,853.0499877929688,835.6526489257812,6949276
2022-02-11,853.0,861.9500122070312,835.5999755859375,853.6500244140625,836.240478515625,5146850
2022-02-14,841.75,845.4000244140625,780.7000122070312,825.0499877929688,808.2236938476562,4202165
2022-02-15,828.0,858.0,820.4000244140625,854.5999755859375,837.1710205078125,2728328
2022-02-16,854.5999755859375,878.5,854.5999755859375,864.25,846.624267578125,4401342
2022-02-17,872.0,877.2999877929688,859.0,862.25,844.6651000976562,2041741
2022-02-18,857.2000122070312,869.75,847.1500244140625,852.0,834.6241455078125,1616856
2022-02-21,845.2000122070312,850.5,832.0,841.0999755859375,823.9463500976562,2255753
2022-02-22,827.0,856.0,823.3499755859375,853.25,835.8485717773438,2768989
2022-02-23,856.0,869.7000122070312,845.7000122070312,850.2999877929688,832.9588012695312,2265060
2022-02-24,818.0999755859375,831.9000244140625,790.5,795.7999877929688,779.5702514648438,5677898
2022-02-25,812.7000122070312,825.0,802.0,807.5999755859375,791.1295776367188,3470318
2022-02-28,807.0,807.0,786.75,790.8499755859375,774.72119140625,5026913
2022-03-02,785.5,810.75,769.0,778.3499755859375,762.47607421875,5779175
